instance,total_tokens_title,total_tokens_content,total_words_title,total_words_content,total_filtered_words_title,total_filtered_words_content,count_exclamations_title,proportion_exclamations_title,count_exclamations_content,proportion_exclamations_content,count_question_title,proportion_question_title,count_question_content,proportion_question_content,count_allcaps_title,proportion_allcaps_title,count_allcaps_content,proportion_allcaps_content,count_contractions_title,proportion_contractions_title,count_contractions_content,proportion_contractions_content,count_words_in_title_in_content,proportion_words_in_title_in_content,sentiment_title,truth_mean,truth_median,truth_mode,label
1024,15,1904,13,1721,10,1090,0,0.0,0,0.0,0,0.0,0,0.0,2,0.15384615384615385,12,0.006972690296339338,0,0.0,0,0.0,63,0.05779816513761468,0.0,0.26666668,0.0,0.0,0
1025,7,75,7,68,5,41,0,0.0,0,0.0,0,0.0,1,0.013333333333333334,0,0.0,2,0.029411764705882353,0,0.0,0,0.0,4,0.0975609756097561,0.05,0.4,0.33333334,0.33333334,0
1026,9,375,9,310,9,198,0,0.0,0,0.0,0,0.0,0,0.0,1,0.1111111111111111,2,0.0064516129032258064,0,0.0,4,0.013071895424836602,1,0.005050505050505051,-0.25,0.8666667,1.0,1.0,1
1027,10,343,8,293,7,176,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,8,0.027303754266211604,0,0.0,4,0.014035087719298246,15,0.08522727272727272,-0.3277777777777778,0.26666668,0.0,0.0,0
1028,14,2526,14,2265,9,1349,0,0.0,0,0.0,0,0.0,4,0.001583531274742676,0,0.0,53,0.023399558498896248,0,0.0,0,0.0,63,0.04670126019273536,-0.09999999999999998,0.33333334,0.33333334,0.0,0
1029,11,835,11,759,8,441,0,0.0,0,0.0,0,0.0,0,0.0,1,0.09090909090909091,2,0.002635046113306983,0,0.0,0,0.0,31,0.07029478458049887,0.5,0.26666668,0.33333334,0.0,0
1030,18,72,17,68,13,41,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2,0.029411764705882353,0,0.0,0,0.0,6,0.14634146341463414,0.3181818181818182,0.06666667,0.0,0.0,0
1031,22,308,20,281,11,163,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,4,0.014234875444839857,0,0.0,0,0.0,29,0.17791411042944785,-0.8,0.4,0.33333334,0.33333334,0
1032,12,541,11,474,10,288,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,20,0.04219409282700422,0,0.0,2,0.004282655246252677,19,0.06597222222222222,0.0,0.0,0.0,0.0,0
1033,16,458,16,422,11,261,0,0.0,0,0.0,0,0.0,0,0.0,2,0.125,5,0.011848341232227487,0,0.0,0,0.0,22,0.0842911877394636,-0.30000000000000004,0.26666668,0.0,0.0,0
1034,7,70,7,64,6,46,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,0.015625,0,0.0,0,0.0,2,0.043478260869565216,0.0,0.06666667,0.0,0.0,0
1035,323,147,307,127,217,81,1,0.0030959752321981426,1,0.006802721088435374,0,0.0,0,0.0,11,0.035830618892508145,0,0.0,0,0.0,0,0.0,4,0.04938271604938271,0.14297785547785546,0.33333334,0.33333334,0.0,0
1036,16,1105,16,976,11,590,0,0.0,0,0.0,0,0.0,4,0.0036199095022624436,0,0.0,22,0.022540983606557378,0,0.0,1,0.0011001100110011,56,0.09491525423728814,-0.04999999999999999,0.6666667,0.6666667,0.6666667,1
1037,11,931,10,837,7,471,0,0.0,1,0.0010741138560687433,0,0.0,3,0.00322234156820623,0,0.0,2,0.0023894862604540022,0,0.0,18,0.02236024844720497,32,0.06794055201698514,0.0,0.53333336,0.6666667,1.0,1
1038,9,479,9,399,6,255,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,7,0.017543859649122806,0,0.0,4,0.010282776349614395,15,0.058823529411764705,0.0,0.46666667,0.6666667,0.6666667,1
1039,11,255,11,238,8,148,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,6,0.025210084033613446,0,0.0,0,0.0,11,0.07432432432432433,-0.3068181818181818,0.2,0.33333334,0.33333334,0
1040,15,600,14,534,10,336,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2,0.003745318352059925,0,0.0,2,0.003766478342749529,47,0.13988095238095238,0.25,0.4,0.6666667,0.6666667,1
1041,13,26,13,23,12,14,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,3,0.21428571428571427,-0.4,0.53333336,0.33333334,0.33333334,0
1042,12,287,11,263,10,160,0,0.0,0,0.0,0,0.0,0,0.0,1,0.09090909090909091,6,0.022813688212927757,0,0.0,0,0.0,18,0.1125,0.16,0.26666668,0.33333334,0.0,0
1043,329,517,311,435,227,271,1,0.00303951367781155,0,0.0,0,0.0,1,0.0019342359767891683,9,0.028938906752411574,19,0.04367816091954023,0,0.0,5,0.011627906976744186,32,0.11808118081180811,0.14297785547785546,0.33333334,0.33333334,0.33333334,0
1044,10,1055,10,956,8,602,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,8,0.008368200836820083,0,0.0,1,0.0010570824524312897,34,0.05647840531561462,-0.2,0.6666667,0.6666667,1.0,1
1045,7,228,7,192,7,103,0,0.0,1,0.0043859649122807015,0,0.0,1,0.0043859649122807015,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.75,0.93333334,1.0,1.0,1
1046,11,749,11,682,8,412,0,0.0,0,0.0,0,0.0,0,0.0,1,0.09090909090909091,19,0.02785923753665689,0,0.0,0,0.0,26,0.06310679611650485,0.0,0.2,0.0,0.0,0
1047,4,337,4,304,4,182,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,5,0.01644736842105263,0,0.0,3,0.009933774834437087,11,0.06043956043956044,0.0,0.4,0.33333334,0.33333334,0
1048,12,313,11,269,10,177,0,0.0,0,0.0,0,0.0,0,0.0,2,0.18181818181818182,7,0.026022304832713755,0,0.0,0,0.0,11,0.062146892655367235,0.0,0.26666668,0.33333334,0.0,0
1049,10,167,9,154,9,90,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,9,0.1,0.0,0.26666668,0.0,0.0,0
1050,9,62,8,56,6,37,0,0.0,0,0.0,0,0.0,0,0.0,1,0.125,1,0.017857142857142856,0,0.0,0,0.0,2,0.05405405405405406,0.0,0.26666668,0.0,0.0,0
1051,25,571,23,491,13,279,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,6,0.012219959266802444,1,0.045454545454545456,2,0.00408997955010225,22,0.07885304659498207,-0.19375,0.6,0.6666667,0.6666667,1
1052,13,932,13,803,11,516,0,0.0,0,0.0,0,0.0,1,0.001072961373390558,0,0.0,8,0.009962640099626401,0,0.0,2,0.0025284450063211127,33,0.06395348837209303,0.0,0.26666668,0.33333334,0.0,0
1053,11,309,11,255,11,180,0,0.0,1,0.003236245954692557,0,0.0,5,0.016181229773462782,1,0.09090909090909091,1,0.00392156862745098,0,0.0,2,0.008849557522123894,23,0.12777777777777777,0.13636363636363635,0.4,0.33333334,0.33333334,0
1054,12,683,11,591,9,372,0,0.0,0,0.0,0,0.0,0,0.0,1,0.09090909090909091,15,0.025380710659898477,0,0.0,0,0.0,26,0.06989247311827956,-0.3,0.26666668,0.0,0.0,0
1055,12,443,12,394,6,245,0,0.0,0,0.0,0,0.0,1,0.002257336343115124,1,0.08333333333333333,11,0.027918781725888325,0,0.0,5,0.013550135501355014,2,0.00816326530612245,0.0,0.26666668,0.0,0.0,0
1056,12,326,12,283,10,178,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,7,0.024734982332155476,0,0.0,2,0.007168458781362007,4,0.02247191011235955,0.0,0.33333334,0.33333334,0.33333334,0
1057,9,1266,8,1115,8,657,0,0.0,0,0.0,0,0.0,0,0.0,1,0.125,10,0.008968609865470852,0,0.0,9,0.008249312557286892,7,0.0106544901065449,0.0,0.73333335,1.0,1.0,1
1058,22,384,21,354,13,215,0,0.0,0,0.0,0,0.0,0,0.0,1,0.047619047619047616,5,0.014124293785310734,0,0.0,1,0.002840909090909091,28,0.13023255813953488,0.5,0.4,0.33333334,0.0,0
1059,12,151,12,132,12,80,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2,0.015384615384615385,2,0.025,0.08333333333333334,0.46666667,0.33333334,0.33333334,0
1060,13,85,13,81,11,50,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,0.012345679012345678,0,0.0,0,0.0,0,0.0,-0.03333333333333333,0.0,0.0,0.0,0
1061,12,85,12,77,10,47,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,0.012987012987012988,0,0.0,0,0.0,0,0.0,0.1,0.0,0.0,0.0,0
1062,16,452,16,390,16,258,0,0.0,2,0.004424778761061947,0,0.0,2,0.004424778761061947,0,0.0,16,0.041025641025641026,0,0.0,6,0.015915119363395226,5,0.01937984496124031,0.17222222222222222,0.26666668,0.0,0.0,0
1063,14,862,13,777,8,477,0,0.0,0,0.0,0,0.0,1,0.001160092807424594,1,0.07692307692307693,4,0.005148005148005148,0,0.0,0,0.0,11,0.023060796645702306,0.0,0.6666667,0.6666667,0.6666667,1
1064,14,64,14,53,14,40,0,0.0,3,0.046875,0,0.0,0,0.0,1,0.07142857142857142,11,0.20754716981132076,0,0.0,0,0.0,4,0.1,0.0,0.46666667,0.33333334,0.0,0
1065,14,1480,14,1335,11,784,0,0.0,0,0.0,0,0.0,1,0.0006756756756756757,0,0.0,8,0.00599250936329588,0,0.0,0,0.0,27,0.03443877551020408,0.0,0.13333334,0.0,0.0,0
1066,326,402,308,355,225,213,1,0.003067484662576687,3,0.007462686567164179,0,0.0,5,0.012437810945273632,8,0.025974025974025976,13,0.036619718309859155,0,0.0,0,0.0,16,0.07511737089201878,0.14776515151515152,0.6666667,1.0,1.0,1
1067,11,114,11,99,11,68,0,0.0,1,0.008771929824561403,0,0.0,2,0.017543859649122806,0,0.0,2,0.020202020202020204,0,0.0,0,0.0,5,0.07352941176470588,-0.125,0.06666667,0.0,0.0,0
1068,329,517,311,435,227,271,1,0.00303951367781155,0,0.0,0,0.0,1,0.0019342359767891683,9,0.028938906752411574,19,0.04367816091954023,0,0.0,5,0.011627906976744186,32,0.11808118081180811,0.14297785547785546,0.26666668,0.33333334,0.0,0
1069,12,106,11,95,9,58,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2,0.021052631578947368,0,0.0,0,0.0,4,0.06896551724137931,-0.15,0.46666667,0.6666667,0.6666667,1
1070,10,921,9,799,8,454,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,6,0.007509386733416771,0,0.0,4,0.005063291139240506,12,0.02643171806167401,0.8,0.6666667,0.6666667,1.0,1
1071,20,492,18,453,12,275,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,0.002207505518763797,0,0.0,0,0.0,19,0.06909090909090909,0.5,0.8,1.0,1.0,1
1072,10,704,10,609,9,392,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,3,0.0049261083743842365,0,0.0,1,0.001652892561983471,14,0.03571428571428571,-0.1,0.13333334,0.0,0.0,0
1073,10,1153,9,1046,8,599,0,0.0,2,0.0017346053772766695,0,0.0,0,0.0,0,0.0,4,0.0038240917782026767,0,0.0,0,0.0,45,0.07512520868113523,0.2,0.26666668,0.33333334,0.33333334,0
1074,12,344,11,311,8,186,0,0.0,0,0.0,0,0.0,0,0.0,1,0.09090909090909091,7,0.022508038585209004,0,0.0,0,0.0,26,0.13978494623655913,-0.17916666666666667,0.06666667,0.0,0.0,0
1075,14,1877,13,1695,7,999,0,0.0,1,0.0005327650506126798,0,0.0,3,0.0015982951518380393,0,0.0,33,0.019469026548672566,0,0.0,0,0.0,27,0.02702702702702703,0.4166666666666667,0.6,0.6666667,0.6666667,1
1076,8,1112,8,1021,7,603,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,4,0.0039177277179236044,0,0.0,0,0.0,17,0.028192371475953566,0.0,0.33333334,0.33333334,0.0,0
1077,10,1050,10,974,8,554,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,18,0.018480492813141684,0,0.0,3,0.0033076074972436605,18,0.032490974729241874,0.0,0.53333336,0.6666667,1.0,1
1078,15,987,13,900,12,564,0,0.0,0,0.0,0,0.0,2,0.002026342451874367,1,0.07692307692307693,1,0.0011111111111111111,0,0.0,0,0.0,3,0.005319148936170213,0.2,0.53333336,0.6666667,0.6666667,1
1079,301,197,276,167,186,100,1,0.0033222591362126247,0,0.0,0,0.0,0,0.0,13,0.04710144927536232,6,0.03592814371257485,2,0.007462686567164179,0,0.0,26,0.26,0.267003367003367,0.33333334,0.33333334,0.33333334,0
1080,14,832,13,691,13,467,0,0.0,0,0.0,0,0.0,2,0.002403846153846154,1,0.07692307692307693,2,0.002894356005788712,0,0.0,3,0.004347826086956522,18,0.03854389721627409,-0.35,0.93333334,1.0,1.0,1
1081,8,937,8,826,6,487,0,0.0,0,0.0,0,0.0,2,0.0021344717182497333,0,0.0,2,0.002421307506053269,0,0.0,1,0.0012239902080783353,6,0.012320328542094456,0.43333333333333335,0.53333336,0.6666667,0.6666667,1
1082,15,845,13,766,11,455,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2,0.0026109660574412533,0,0.0,0,0.0,16,0.035164835164835165,0.0,0.2,0.0,0.0,0
1083,11,465,11,403,9,260,0,0.0,0,0.0,0,0.0,0,0.0,1,0.09090909090909091,15,0.03722084367245657,0,0.0,1,0.0025188916876574307,17,0.06538461538461539,0.1,0.0,0.0,0.0,0
1084,7,183,7,151,7,103,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2,0.013245033112582781,0,0.0,0,0.0,8,0.07766990291262135,0.0,0.13333334,0.0,0.0,0
1085,14,1140,13,1055,10,640,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,5,0.004739336492890996,0,0.0,0,0.0,42,0.065625,0.0,0.4,0.33333334,0.0,0
1086,280,455,255,426,176,252,1,0.0035714285714285713,0,0.0,0,0.0,0,0.0,9,0.03529411764705882,1,0.002347417840375587,1,0.004,0,0.0,23,0.09126984126984126,0.22186147186147184,0.2,0.0,0.0,0
1087,13,1432,12,1238,10,715,0,0.0,0,0.0,0,0.0,3,0.002094972067039106,0,0.0,25,0.020193861066235864,0,0.0,18,0.01486374896779521,55,0.07692307692307693,0.0,0.26666668,0.33333334,0.0,0
1088,9,92,8,83,7,51,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,0.012048192771084338,0,0.0,1,0.012345679012345678,3,0.058823529411764705,0.0,0.6666667,0.6666667,0.6666667,1
1089,15,268,13,233,10,154,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,9,0.03862660944206009,1,0.09090909090909091,2,0.009389671361502348,12,0.07792207792207792,0.0,0.2,0.33333334,0.33333334,0
1090,11,564,11,485,11,320,0,0.0,0,0.0,0,0.0,0,0.0,1,0.09090909090909091,11,0.02268041237113402,0,0.0,0,0.0,14,0.04375,-0.2,0.13333334,0.0,0.0,0
1091,10,119,10,107,7,68,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,0.009345794392523364,0,0.0,0,0.0,10,0.14705882352941177,0.38,0.13333334,0.0,0.0,0
1092,11,891,11,777,8,486,0,0.0,1,0.001122334455667789,0,0.0,1,0.001122334455667789,0,0.0,8,0.010296010296010296,0,0.0,2,0.002607561929595828,8,0.01646090534979424,0.0,0.4,0.33333334,0.33333334,0
1093,30,1278,27,1168,17,737,0,0.0,0,0.0,0,0.0,0,0.0,2,0.07407407407407407,8,0.00684931506849315,0,0.0,2,0.001725625539257981,24,0.032564450474898234,0.0,0.46666667,0.33333334,0.33333334,0
1094,13,913,12,809,10,507,0,0.0,1,0.001095290251916758,0,0.0,0,0.0,1,0.08333333333333333,22,0.027194066749072928,0,0.0,3,0.0037926675094816687,16,0.03155818540433925,0.0,0.6,0.6666667,0.6666667,1
1095,11,2511,10,2224,8,1396,0,0.0,7,0.0027877339705296694,0,0.0,5,0.001991238550378335,0,0.0,76,0.0341726618705036,0,0.0,0,0.0,34,0.024355300859598854,0.0,0.2,0.0,0.0,0
1096,18,1041,17,940,10,568,0,0.0,0,0.0,0,0.0,1,0.0009606147934678194,0,0.0,5,0.005319148936170213,0,0.0,0,0.0,36,0.06338028169014084,0.0,0.26666668,0.0,0.0,0
1097,10,58,9,52,6,33,0,0.0,1,0.017241379310344827,0,0.0,0,0.0,0,0.0,1,0.019230769230769232,0,0.0,0,0.0,2,0.06060606060606061,0.0,0.33333334,0.33333334,0.0,0
1098,13,810,11,738,9,428,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,6,0.008130081300813009,0,0.0,1,0.0014044943820224719,8,0.018691588785046728,-0.4,0.6,0.6666667,1.0,1
1099,11,1992,9,1742,8,1010,0,0.0,1,0.000502008032128514,1,0.09090909090909091,0,0.0,0,0.0,61,0.03501722158438576,0,0.0,10,0.005824111822947,45,0.04455445544554455,0.0,0.46666667,0.33333334,0.33333334,0
1100,10,801,10,710,7,419,0,0.0,0,0.0,0,0.0,0,0.0,1,0.1,23,0.0323943661971831,0,0.0,1,0.0014124293785310734,35,0.08353221957040573,0.13636363636363635,0.6666667,0.6666667,1.0,1
1101,332,540,314,491,223,300,1,0.0030120481927710845,0,0.0,0,0.0,0,0.0,11,0.03503184713375796,6,0.012219959266802444,0,0.0,0,0.0,28,0.09333333333333334,0.15805274971941638,0.4,0.33333334,0.0,0
1102,292,777,264,674,182,432,1,0.003424657534246575,0,0.0,0,0.0,0,0.0,11,0.041666666666666664,33,0.04896142433234421,1,0.003861003861003861,1,0.0015015015015015015,47,0.1087962962962963,0.2447811447811448,0.4,0.33333334,0.33333334,0
1103,12,283,12,256,10,149,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2,0.0078125,0,0.0,0,0.0,8,0.053691275167785234,0.0,0.6666667,0.6666667,1.0,1
1104,265,135,247,119,176,68,1,0.0037735849056603774,0,0.0,1,0.0037735849056603774,0,0.0,6,0.024291497975708502,3,0.025210084033613446,0,0.0,1,0.008264462809917356,6,0.08823529411764706,0.09059163059163058,0.4,0.33333334,0.0,0
1105,18,906,17,800,9,495,0,0.0,0,0.0,0,0.0,1,0.0011037527593818985,0,0.0,6,0.0075,0,0.0,3,0.0038314176245210726,23,0.046464646464646465,0.3,0.26666668,0.0,0.0,0
1106,10,32,9,30,7,16,0,0.0,0,0.0,0,0.0,0,0.0,1,0.1111111111111111,0,0.0,0,0.0,0,0.0,2,0.125,0.0,0.46666667,0.33333334,0.33333334,0
1107,4,158,3,140,3,96,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,4,0.041666666666666664,0.0,0.2,0.0,0.0,0
1108,11,560,11,505,9,323,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,6,0.011881188118811881,0,0.0,0,0.0,13,0.04024767801857585,-0.05,0.46666667,0.6666667,0.6666667,1
1109,6,427,4,379,3,245,1,0.16666666666666666,0,0.0,0,0.0,1,0.00234192037470726,0,0.0,10,0.026385224274406333,0,0.0,1,0.002857142857142857,2,0.00816326530612245,0.0,0.13333334,0.0,0.0,0
1110,13,475,13,416,11,275,0,0.0,1,0.002105263157894737,0,0.0,2,0.004210526315789474,1,0.07692307692307693,5,0.01201923076923077,0,0.0,2,0.005037783375314861,10,0.03636363636363636,-0.4,0.33333334,0.33333334,0.33333334,0
1111,19,279,18,257,14,159,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,5,0.019455252918287938,0,0.0,0,0.0,28,0.1761006289308176,0.0,0.13333334,0.0,0.0,0
1112,10,63,10,59,9,38,0,0.0,0,0.0,0,0.0,0,0.0,1,0.1,3,0.05084745762711865,0,0.0,0,0.0,3,0.07894736842105263,0.0,0.13333334,0.0,0.0,0
1113,12,1541,10,1317,9,747,0,0.0,0,0.0,0,0.0,2,0.0012978585334198572,0,0.0,22,0.016704631738800303,0,0.0,14,0.010852713178294573,34,0.04551539491298527,0.0,0.13333334,0.0,0.0,0
1114,14,232,14,193,14,128,0,0.0,0,0.0,0,0.0,0,0.0,1,0.07142857142857142,2,0.010362694300518135,0,0.0,1,0.00558659217877095,1,0.0078125,-0.3666666666666667,0.6,0.6666667,1.0,1
1115,15,93,15,79,14,48,0,0.0,0,0.0,0,0.0,2,0.021505376344086023,0,0.0,1,0.012658227848101266,0,0.0,0,0.0,2,0.041666666666666664,0.0,0.2,0.0,0.0,0
1116,10,1175,10,1060,8,646,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,15,0.014150943396226415,0,0.0,0,0.0,49,0.07585139318885449,0.0,0.26666668,0.33333334,0.0,0
1117,6,1405,6,1272,5,816,0,0.0,0,0.0,0,0.0,0,0.0,1,0.16666666666666666,22,0.01729559748427673,0,0.0,0,0.0,22,0.02696078431372549,0.2,0.33333334,0.33333334,0.33333334,0
1118,7,71,7,66,6,46,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2,0.030303030303030304,0,0.0,0,0.0,4,0.08695652173913043,0.0,0.13333334,0.0,0.0,0
1119,12,1541,10,1317,9,747,0,0.0,0,0.0,0,0.0,2,0.0012978585334198572,0,0.0,22,0.016704631738800303,0,0.0,14,0.010852713178294573,34,0.04551539491298527,0.0,0.06666667,0.0,0.0,0
1120,12,0,11,0,8,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0,0.0,0.26666668,0.33333334,0.0,0
1121,16,324,14,293,9,172,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2,0.006825938566552901,0,0.0,0,0.0,26,0.1511627906976744,0.0,0.2,0.0,0.0,0
1122,6,1561,5,1414,5,848,0,0.0,0,0.0,1,0.16666666666666666,4,0.0025624599615631004,0,0.0,5,0.003536067892503536,0,0.0,0,0.0,37,0.04363207547169811,0.0,0.53333336,0.33333334,0.33333334,0
1123,13,162,13,148,13,81,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2,0.013513513513513514,0,0.0,0,0.0,2,0.024691358024691357,-0.30714285714285716,0.46666667,0.6666667,0.6666667,1
1124,14,44,12,39,8,28,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,0.03571428571428571,0.0,0.8,1.0,1.0,1
1125,8,987,7,878,6,485,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,18,0.02050113895216401,0,0.0,27,0.03195266272189349,13,0.026804123711340205,0.0,0.73333335,0.6666667,1.0,1
1126,10,141,10,127,9,86,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,0.007874015748031496,0,0.0,0,0.0,11,0.12790697674418605,0.3333333333333333,0.4,0.6666667,0.6666667,1
1127,12,78,12,73,10,46,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,3,0.0410958904109589,0,0.0,0,0.0,0,0.0,0.0,0.2,0.0,0.0,0
1128,15,172,11,148,8,92,0,0.0,1,0.005813953488372093,4,0.26666666666666666,2,0.011627906976744186,0,0.0,1,0.006756756756756757,0,0.0,0,0.0,8,0.08695652173913043,1.0,0.4,0.33333334,0.0,0
1129,6,901,6,825,6,494,0,0.0,0,0.0,0,0.0,1,0.0011098779134295228,0,0.0,4,0.0048484848484848485,0,0.0,0,0.0,7,0.01417004048582996,-0.4,0.0,0.0,0.0,0
1130,8,878,8,806,7,511,0,0.0,0,0.0,0,0.0,0,0.0,1,0.125,17,0.02109181141439206,0,0.0,0,0.0,31,0.060665362035225046,0.0,0.06666667,0.0,0.0,0
1131,6,64,6,58,5,37,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2,0.05405405405405406,0.0,0.06666667,0.0,0.0,0
1132,11,356,11,316,9,198,0,0.0,1,0.0028089887640449437,0,0.0,2,0.0056179775280898875,0,0.0,0,0.0,0,0.0,3,0.00974025974025974,16,0.08080808080808081,0.25,0.6666667,0.6666667,0.6666667,1
1133,9,81,9,74,9,49,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,0.013513513513513514,0,0.0,0,0.0,3,0.061224489795918366,0.0,0.46666667,0.6666667,0.6666667,1
1134,9,485,9,444,8,271,0,0.0,0,0.0,0,0.0,0,0.0,1,0.1111111111111111,8,0.018018018018018018,0,0.0,0,0.0,28,0.1033210332103321,0.0,0.0,0.0,0.0,0
1135,8,61,7,55,6,34,0,0.0,0,0.0,1,0.125,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.4,0.33333334,0.33333334,0
1136,12,680,12,626,11,368,0,0.0,0,0.0,0,0.0,2,0.0029411764705882353,0,0.0,4,0.006389776357827476,0,0.0,0,0.0,19,0.051630434782608696,0.13636363636363635,0.2,0.33333334,0.33333334,0
1137,9,863,9,792,9,518,0,0.0,0,0.0,0,0.0,1,0.0011587485515643105,0,0.0,6,0.007575757575757576,0,0.0,0,0.0,29,0.055984555984555984,0.0,0.2,0.0,0.0,0
1138,9,352,9,320,7,183,0,0.0,1,0.002840909090909091,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,25,0.1366120218579235,0.1,0.33333334,0.33333334,0.0,0
1139,325,1167,309,1020,219,675,1,0.003076923076923077,0,0.0,0,0.0,0,0.0,8,0.025889967637540454,39,0.03823529411764706,0,0.0,1,0.0009940357852882703,40,0.05925925925925926,0.12724747474747475,0.26666668,0.33333334,0.0,0
1140,9,848,9,771,7,459,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,13,0.016861219195849545,0,0.0,0,0.0,24,0.05228758169934641,0.65,0.6666667,0.6666667,0.6666667,1
1141,14,700,13,625,11,331,0,0.0,1,0.0014285714285714286,0,0.0,1,0.0014285714285714286,2,0.15384615384615385,24,0.0384,0,0.0,1,0.0017421602787456446,20,0.06042296072507553,0.0,0.13333334,0.0,0.0,0
1142,13,245,11,191,10,144,0,0.0,4,0.0163265306122449,0,0.0,0,0.0,3,0.2727272727272727,9,0.04712041884816754,0,0.0,1,0.005319148936170213,11,0.0763888888888889,0.0,0.4,0.33333334,0.0,0
1143,9,323,9,284,7,178,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,4,0.014084507042253521,0,0.0,0,0.0,8,0.0449438202247191,0.5,0.4,0.33333334,0.33333334,0
1144,14,64,14,53,14,40,0,0.0,3,0.046875,0,0.0,0,0.0,1,0.07142857142857142,11,0.20754716981132076,0,0.0,0,0.0,4,0.1,0.0,0.13333334,0.0,0.0,0
1145,7,823,7,718,7,415,0,0.0,1,0.001215066828675577,0,0.0,0,0.0,0,0.0,3,0.004178272980501393,0,0.0,5,0.007072135785007072,5,0.012048192771084338,0.25,0.73333335,0.6666667,1.0,1
1146,6,857,6,769,4,435,0,0.0,0,0.0,0,0.0,1,0.0011668611435239206,0,0.0,9,0.011703511053315995,0,0.0,0,0.0,4,0.009195402298850575,0.0,0.8,0.6666667,0.6666667,1
1147,15,845,13,766,11,455,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2,0.0026109660574412533,0,0.0,0,0.0,16,0.035164835164835165,0.0,0.13333334,0.0,0.0,0
1148,13,368,12,336,10,194,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,0.002976190476190476,0,0.0,0,0.0,27,0.13917525773195877,0.0,0.0,0.0,0.0,0
1149,10,0,10,0,9,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0,0.5,0.13333334,0.0,0.0,0
1150,8,413,8,360,7,223,0,0.0,1,0.002421307506053269,0,0.0,0,0.0,0,0.0,8,0.022222222222222223,0,0.0,2,0.005633802816901409,18,0.08071748878923767,0.0,0.6,0.6666667,0.6666667,1
1151,3,0,3,0,2,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0,0.0,0.53333336,0.33333334,0.33333334,0
